height;avgdepth
260;0,512975
229;0,490881
226;0,559373
104;0,899304
63;0,832255
175;0,189702
75;0,000000
44;0,173325
203;0,491959
87;0,184358
234;0,330708
132;0,262585
255;0,260299
98;0,000000
61;0,576253
147;0,861870
118;0,885051
166;0,023815
250;0,623291
238;0,634761
79;0,000000
244;0,598256
229;0,789122
241;0,560964
245;0,750934
158;0,740695
256;0,750366
244;0,698951
212;0,728744
258;0,708819
82;0,853973
199;0,860571
190;0,663837
116;0,880248
265;0,668016
125;0,925049
242;0,721311
175;0,682935
82;0,370150
179;0,387263
184;0,570153
169;0,795738
59;0,712810
252;0,518061
56;0,831674
229;0,526835
174;0,887272
248;0,705523
95;0,777287
186;0,366881
192;0,893820
205;0,419284
44;0,000000
128;0,863625
42;0,000000
55;0,904838
75;0,541505
169;0,456897
131;0,000000
153;0,276483
198;0,478278
82;0,881578
128;0,874644
197;0,619529
74;0,820654
163;0,632396
95;0,832585
45;0,041083
157;0,820293
129;0,635101
138;0,375478
117;0,004776
161;0,169224
64;0,846812
120;0,243220
146;0,032200
53;0,889035
217;0,646202
76;0,469511
195;0,749467
68;0,000000
269;0,771190
237;0,449610
203;0,399471
73;0,809106
176;0,747414
105;0,000000
33;0,831584
173;0,368257
43;0,000000
168;0,759051
162;0,389917
168;0,682936
83;0,000000
248;0,564355
220;0,701411
203;0,743507
38;0,846548
278;0,599277
248;0,722187
274;0,574425
235;0,564780
176;0,079184
285;0,466363
55;0,737583
88;0,825923
110;0,871128
98;0,577216
239;0,944132
59;0,000000
226;0,405719
86;0,950890
87;0,870913
64;0,000000
48;0,363136
184;0,629992
60;0,000000
171;0,475101
120;0,844053
255;0,250698
52;0,519132
111;0,000000
53;0,819292
209;0,619556
56;0,847622
153;0,095495
188;0,821617
271;0,429477
241;0,488823
39;0,867227
177;0,325501
57;0,509406
247;0,390424
35;0,000000
145;0,127158
281;0,375788
78;0,930893
268;0,684969
89;0,117092
94;0,882013
84;0,729565
261;0,380261
242;0,203003
99;0,872426
40;0,674871
264;0,631160
220;0,203046
63;0,186368
80;0,313241
185;0,450011
237;0,317705
129;0,728529
74;0,885957
274;0,452156
86;0,667623
199;0,269259
90;0,632916
284;0,427700
263;0,496478
159;0,454393
88;0,000000
263;0,707599
48;0,883618
168;0,464771
249;0,625099
275;0,347100
96;0,865285
271;0,467070
240;0,521139
53;0,000000
163;0,135374
190;0,643733
197;0,537295
195;0,244602
237;0,722713
143;0,319412
200;0,168033
43;0,317109
110;0,000000
39;0,000000
181;0,825162
65;0,382426
51;0,448335
136;0,063650
108;0,770223
273;0,527741
272;0,253595
39;0,637152
93;0,827808
203;0,410272
165;0,844601
86;0,919362
101;0,119430
260;0,551266
47;0,911144
142;0,001950
180;0,731757
283;0,432636
173;0,244951
86;0,591501
60;0,841517
132;0,832000
98;0,835025
92;0,000000
180;0,569651
233;0,829924
176;0,463213
33;0,774339
72;0,842251
72;0,647573
170;0,316558
100;0,508009
187;0,300156
171;0,878967
142;0,901433
199;0,298974
77;0,277634
242;0,218254
61;0,827034
185;0,206130
218;0,890090
222;0,409755
145;0,686989
36;0,683342
49;0,814412
58;0,809006
219;0,346195
127;0,884145
210;0,498890
92;0,000000
95;0,461499
55;0,000000
88;0,046331
83;0,849424
272;0,724485
260;0,767643
54;0,371492
276;0,526266
243;0,668367
138;0,864867
113;0,480560
119;0,540939
151;0,001074
87;0,000000
123;0,784933
117;0,344976
101;0,879803
149;0,215811
158;0,486509
229;0,458554
278;0,453087
219;0,695203
78;0,782907
105;0,567714
179;0,694323
279;0,513712
94;0,183314
208;0,384509
159;0,546597
240;0,301137
207;0,880475
131;0,343144
121;0,206893
202;0,490313
107;0,832438
175;0,443715
175;0,623798
217;0,574359
186;0,892672
212;0,603290
128;0,502141
37;0,887192
125;0,875643
82;0,000000
281;0,436084
84;0,000000
239;0,549146
62;0,553920
101;0,897073
286;0,726198
93;0,537717
282;0,555145
228;0,574739
200;0,714564
285;0,617783
112;0,280465
255;0,610781
247;0,340165
267;0,606171
147;0,497249
139;0,874583
203;0,271656
167;0,539660
275;0,789447
138;0,610814
38;0,886492
217;0,922020
207;0,685265
248;0,632617
236;0,766357
120;0,322034
189;0,619207
268;0,438320
102;0,774730
165;0,072535
190;0,539685
72;0,361764
259;0,597847
286;0,364252
72;0,754570
116;0,675829
155;0,271614
200;0,818451
180;0,752512
208;0,624157
278;0,446754
103;0,025665
171;0,604065
127;0,909520
54;0,830023
236;0,756471
145;0,874125
280;0,423349
244;0,352670
133;0,857076
57;0,000000
200;0,875105
143;0,467622
46;0,035250
121;0,769647
251;0,425683
71;0,000000
242;0,565839
180;0,205706
253;0,536262
159;0,901197
211;0,670254
166;0,359267
276;0,803434
135;0,811303
225;0,304706
219;0,501384
248;0,640126
74;0,036623
211;0,333198
103;0,862560
251;0,485831
195;0,499264
38;0,000000
103;0,841373
261;0,470672
121;0,776290
274;0,554799
60;0,866765
261;0,674614
241;0,817840
199;0,706132
124;0,597259
104;0,164379
41;0,000000
117;0,745401
247;0,405665
173;0,260923
112;0,817546
60;0,581954
259;0,393059
226;0,767438
88;0,875283
241;0,530910
137;0,787646
121;0,830317
32;0,848823
75;0,000000
180;0,772955
211;0,883586
170;0,400429
131;0,430086
74;0,892449
63;0,876688
88;0,000000
157;0,698189
38;0,906985
140;0,568864
83;0,582529
42;0,884188
147;0,203306
270;0,528380
214;0,485374
205;0,293316
142;0,113259
57;0,891524
162;0,844981
40;0,606963
212;0,688016
171;0,609766
103;0,911226
198;0,464822
274;0,479896
119;0,682371
179;0,712701
183;0,815968
205;0,092124
90;0,841718
200;0,890706
50;0,851841
128;0,926771
163;0,238108
40;0,277043
254;0,499741
272;0,454608
255;0,892401
46;0,810302
158;0,526253
234;0,557479
78;0,760578
258;0,543758
153;0,882994
156;0,172771
253;0,392030
193;0,820905
104;0,887132
118;0,719156
130;0,789182
163;0,608866
89;0,826125
126;0,587449
256;0,380322
236;0,206856
103;0,772808
144;0,597402
65;0,453113
124;0,850963
50;0,729234
150;0,258964
251;0,712629
230;0,771002
271;0,584215
172;0,673110
277;0,625548
264;0,384957
51;0,000000
211;0,845135
80;0,000000
107;0,795425
128;0,005388
78;0,000000
137;0,828415
79;0,358663
146;0,754410
204;0,412838
255;0,431689
39;0,642075
207;0,200505
90;0,132118
44;0,745397
237;0,558286
88;0,507962
234;0,378824
171;0,288100
145;0,171376
86;0,546088
76;0,448373
266;0,397893
180;0,589385
119;0,713570
141;0,260386
93;0,850354
226;0,607810
116;0,841294
208;0,422720
138;0,000000
178;0,343015
39;0,871198
90;0,000000
123;0,812543
208;0,284908
204;0,567194
245;0,229040
201;0,181822
262;0,427805
241;0,581856
200;0,506520
270;0,440490
47;0,905175
68;0,259208
87;0,819614
98;0,622660
159;0,311551
78;0,405831
123;0,238466
214;0,809539
224;0,447992
167;0,872493
250;0,877276
38;0,893167
206;0,485138
53;0,000000
113;0,168644
95;0,684504
141;0,540658
67;0,864462
155;0,228966
166;0,819995
236;0,572377
226;0,371359
186;0,844431
189;0,611259
112;0,000000
180;0,781834
240;0,909415
262;0,761221
127;0,829951
271;0,394533
112;0,634090
249;0,440204
104;0,000000
270;0,274213
182;0,334878
53;0,000000
196;0,834913
33;0,874101
232;0,695421
261;0,749573
52;0,295395
175;0,700235
171;0,874231
77;0,692552
178;0,222503
228;0,755596
121;0,894486
118;0,857221
77;0,225245
112;0,360604
41;0,883331
116;0,845030
46;0,881847
110;0,742169
50;0,850280
249;0,727796
137;0,226957
286;0,561279
213;0,536552
167;0,743057
156;0,678675
102;0,831073
273;0,683607
285;0,559298
219;0,356380
264;0,490925
108;0,000000
174;0,122547
186;0,454931
73;0,000000
262;0,396320
45;0,000000
55;0,104770
133;0,249416
287;0,414134
117;0,346962
134;0,810407
78;0,000000
222;0,456718
123;0,924164
158;0,484659
230;0,165305
86;0,743149
174;0,420309
60;0,892539
179;0,400850
118;0,000000
46;0,837979
223;0,659341
239;0,586058
95;0,614440
75;0,242223
271;0,368249
249;0,252323
35;0,000000
153;0,366513
123;0,552065
85;0,055230
254;0,626318
126;0,556056
82;0,880663
285;0,514958
203;0,480347
82;0,278973
281;0,401073
237;0,202352
163;0,048297
101;0,794588
78;0,021186
87;0,000000
178;0,264144
267;0,796578
89;0,872193
250;0,308376
80;0,960167
96;0,861172
280;0,413980
74;0,870508
47;0,768766
41;0,886606
118;0,000000
214;0,678920
77;0,303171
263;0,523201
285;0,439241
37;0,404900
130;0,448180
112;0,573318
134;0,712022
270;0,391003
130;0,094716
62;0,645727
153;0,071847
116;0,000000
106;0,856658
169;0,342685
107;0,933738
202;0,915902
76;0,771777
282;0,361631
224;0,508002
119;0,913775
81;0,822526
157;0,642618
202;0,483238
270;0,451917
38;0,900708
276;0,482770
112;0,893509
246;0,295208
264;0,265707
123;0,333109
161;0,799266
210;0,663425
219;0,675435
223;0,574859
223;0,415526
165;0,285622
245;0,705274
123;0,617577
59;0,873249
51;0,749343
131;0,228490
42;0,013165
147;0,903610
240;0,546328
73;0,246264
97;0,868913
285;0,478944
107;0,272016
263;0,737735
80;0,328598
88;0,821999
92;0,623276
274;0,694957
209;0,727745
79;0,154223
228;0,617332
284;0,464099
169;0,521513
64;0,882593
94;0,923525
184;0,590336
70;0,741145
283;0,382227
187;0,565029
130;0,458713
53;0,000000
251;0,637957
218;0,797230
50;0,879718
49;0,891742
221;0,760679
121;0,508689
175;0,291722
234;0,450332
265;0,605576
179;0,872218
57;0,353189
92;0,000000
141;0,320388
77;0,903480
285;0,317577
200;0,687055
252;0,561161
91;0,213208
245;0,662705
232;0,454658
271;0,579624
154;0,917125
144;0,203542
66;0,901035
40;0,000000
276;0,275768
104;0,000000
37;0,880502
123;0,877611
131;0,515188
173;0,439808
107;0,270494
137;0,709201
154;0,658033
170;0,805849
124;0,834317
74;0,461327
276;0,513697
156;0,632712
234;0,798331
68;0,379039
160;0,847392
278;0,325787
167;0,071110
212;0,528899
44;0,000000
86;0,858045
113;0,046464
128;0,844616
232;0,252018
260;0,477040
215;0,509785
269;0,537871
105;0,383470
58;0,000000
124;0,643551
271;0,586846
283;0,707459
39;0,607614
254;0,462218
159;0,395975
121;0,340422
93;0,188767
101;0,238153
81;0,906853
249;0,668737
240;0,320979
111;0,000000
135;0,297035
166;0,333888
161;0,166242
117;0,000000
231;0,303250
274;0,311812
44;0,905677
190;0,329664
176;0,533578
82;0,000000
225;0,316640
194;0,607254
261;0,754501
74;0,000000
250;0,650939
64;0,000000
250;0,572120
88;0,806819
110;0,075485
146;0,001525
188;0,408989
63;0,027490
183;0,303852
101;0,511450
256;0,645778
258;0,689161
111;0,783008
156;0,709310
124;0,249729
58;0,138141
268;0,257455
71;0,894532
273;0,542715
263;0,787310
164;0,830512
118;0,010425
103;0,826860
173;0,145537
37;0,852412
171;0,039064
160;0,231054
131;0,707779
67;0,007502
126;0,000000
130;0,881159
88;0,933009
103;0,745196
119;0,786120
54;0,887063
33;0,874623
153;0,904950
110;0,571792
243;0,367754
80;0,824495
80;0,484535
69;0,842243
133;0,172136
100;0,889629
104;0,101788
138;0,766279
254;0,362642
154;0,767982
219;0,439715
78;0,883040
68;0,549111
92;0,871854
72;0,538789
157;0,002556
242;0,498303
153;0,846832
217;0,718847
72;0,000000
190;0,345864
46;0,897125
165;0,797162
92;0,590519
220;0,597654
155;0,468014
259;0,438949
89;0,000000
127;0,136326
105;0,190877
130;0,626203
246;0,555722
50;0,700463
144;0,350317
199;0,188855
196;0,345028
184;0,604196
211;0,335349
263;0,466305
155;0,802660
62;0,711876
62;0,412420
156;0,007630
147;0,240025
109;0,818760
183;0,715805
34;0,914112
79;0,853109
81;0,511843
111;0,021242
93;0,768259
211;0,522744
252;0,516321
202;0,226419
254;0,588359
253;0,259760
255;0,752471
138;0,839420
220;0,410910
179;0,329042
109;0,411507
82;0,316966
213;0,481958
261;0,303952
201;0,877117
54;0,871311
114;0,055865
49;0,000000
98;0,000000
163;0,264088
226;0,339131
133;0,873183
216;0,414563
50;0,262281
90;0,745929
42;0,526841
172;0,658554
158;0,620866
116;0,880845
81;0,857360
281;0,582970
63;0,691795
119;0,723288
241;0,270966
39;0,000000
103;0,237548
166;0,678246
72;0,000000
133;0,895927
132;0,810073
137;0,849927
142;0,439593
257;0,372531
164;0,531672
194;0,342853
84;0,096349
131;0,330844
262;0,581089
287;0,624187
118;0,343400
151;0,752533
169;0,851381
165;0,809960
158;0,235863
248;0,597041
278;0,574190
238;0,476087
108;0,142460
71;0,590441
242;0,818889
89;0,000000
189;0,705273
166;0,310521
155;0,863481
239;0,469616
219;0,382490
165;0,897407
48;0,906481
130;0,862620
96;0,870497
283;0,821737
238;0,346174
50;0,000000
282;0,515354
115;0,867936
196;0,455053
210;0,730626
50;0,000000
83;0,797971
65;0,126497
266;0,386319
252;0,460519
95;0,636820
272;0,430880
85;0,402896
133;0,816608
115;0,175132
40;0,752182
170;0,778612
38;0,000000
125;0,868822
41;0,000000
203;0,636246
43;0,000000
127;0,205973
218;0,556646
81;0,000000
118;0,591343
245;0,752290
260;0,434115
58;0,877417
163;0,542155
211;0,457882
67;0,820720
247;0,434044
272;0,751275
169;0,190803
225;0,331298
51;0,804231
98;0,833630
48;0,000000
120;0,428729
224;0,277244
74;0,000000
143;0,132630
129;0,866037
192;0,764857
188;0,270880
243;0,908283
85;0,000000
256;0,636754
247;0,406668
125;0,024871
266;0,422270
165;0,222177
150;0,215205
240;0,465790
250;0,630428
177;0,001725
279;0,488569
182;0,728973
224;0,542037
173;0,500115
33;0,000000
245;0,409369
163;0,367801
147;0,606734
222;0,668907
200;0,833646
155;0,450323
242;0,469286
152;0,369110
223;0,673372
243;0,560161
64;0,697293
83;0,132146
226;0,861645
106;0,679034
117;0,843060
140;0,849509
134;0,099189
45;0,000000
217;0,688041
229;0,644814
223;0,633872
55;0,000000
154;0,782826
243;0,559510
156;0,665063
215;0,569567
107;0,107452
43;0,828422
264;0,577765
272;0,851538
71;0,000000
191;0,294726
79;0,336291
207;0,720689
82;0,843505
171;0,603334
178;0,547700
229;0,617130
163;0,283777
78;0,905441
218;0,603317
123;0,878420
78;0,664617
124;0,826597
266;0,283102
62;0,138885
88;0,670081
38;0,844294
281;0,566438
250;0,455629
235;0,595930
253;0,308205
250;0,725768
244;0,244813
237;0,384615
167;0,434974
50;0,849901
225;0,192311
178;0,571457
37;0,909238
166;0,612446
271;0,405334
170;0,570521
176;0,872486
264;0,235748
270;0,541990
100;0,104704
115;0,372795
263;0,619356
133;0,816254
112;0,517201
97;0,757054
130;0,271903
53;0,822475
260;0,393505
91;0,102354
204;0,574375
151;0,525408
175;0,395646
107;0,861245
163;0,638031
277;0,321943
243;0,709302
55;0,000000
236;0,384776
86;0,019512
43;0,160143
127;0,903837
140;0,694752
195;0,813226
73;0,371514
75;0,000000
97;0,894673
222;0,837210
196;0,268150
40;0,896215
191;0,302454
230;0,239943
64;0,000000
134;0,819596
261;0,475797
273;0,573299
199;0,825273
82;0,771393
170;0,411249
194;0,654920
34;0,708406
46;0,000000
122;0,833355
87;0,301710
270;0,266093
141;0,676606
208;0,472572
250;0,684166
176;0,093824
111;0,106937
177;0,895335
116;0,695910
87;0,023180
139;0,768217
171;0,877450
163;0,662424
145;0,851438
135;0,000000
42;0,000000
92;0,791425
75;0,089481
123;0,784839
91;0,513030
217;0,484408
81;0,847373
103;0,794458
199;0,728305
214;0,486156
79;0,000000
242;0,437724
239;0,575653
217;0,871561
233;0,806567
48;0,898308
117;0,797955
51;0,850694
61;0,243997
136;0,728172
124;0,677194
180;0,849898
189;0,554345
77;0,788694
281;0,525691
46;0,911171
115;0,222876
183;0,844713
170;0,367248
127;0,540924
53;0,331466
118;0,354935
204;0,537721
175;0,587982
93;0,000000
147;0,868839
78;0,931859
127;0,897606
173;0,395036
176;0,616596
35;0,932431
283;0,456630
96;0,091910
201;0,500282
240;0,301101
213;0,691857
232;0,470168
104;0,507106
54;0,381979
63;0,244157
168;0,064699
141;0,871190
244;0,417709
115;0,790668
92;0,000000
184;0,113844
198;0,795662
35;0,888576
242;0,558178
44;0,039973
227;0,602065
200;0,593671
67;0,187385
208;0,580263
84;0,879629
96;0,000000
246;0,534294
282;0,552742
52;0,876371
105;0,625442
85;0,876983
49;0,902915
238;0,398825
268;0,523190
206;0,582567
159;0,833808
237;0,256377
200;0,849708
115;0,000000
62;0,858474
259;0,277074
250;0,438957
281;0,423347
254;0,562209
273;0,876501
86;0,889319
253;0,870054
264;0,605376
172;0,251650
154;0,183461
266;0,413680
54;0,076096
53;0,859963
119;0,270386
231;0,242108
158;0,889239
225;0,675246
125;0,921272
270;0,515433
121;0,179452
62;0,896170
94;0,828860
258;0,755325
149;0,272953
114;0,869674
97;0,779451
182;0,622432
244;0,457306
143;0,689779
49;0,000000
248;0,564128
56;0,343956
178;0,605816
98;0,014084
67;0,902697
84;0,411287
151;0,742772
40;0,204677
200;0,654153
143;0,289115
279;0,418565
135;0,000000
117;0,000000
85;0,254032
95;0,929867
242;0,138629
102;0,873392
55;0,000000
219;0,220701
198;0,783144
261;0,554890
77;0,422202
180;0,172610
162;0,484324
86;0,845430
133;0,013779
140;0,829605
60;0,944144
230;0,825319
180;0,660803
166;0,814321
131;0,540539
248;0,615521
42;0,000000
266;0,608173
148;0,832490
95;0,871108
237;0,349303
60;0,908473
184;0,436379
227;0,220526
184;0,342968
182;0,290653
97;0,862532
272;0,423114
68;0,879747
239;0,805513
234;0,542316
169;0,695087
282;0,191516
90;0,437909
150;0,282656
257;0,599790
261;0,740509
279;0,764677
82;0,891079
239;0,359059
161;0,677978
227;0,359107
154;0,799490
205;0,445431
260;0,482525
269;0,353001
285;0,539658
42;0,000000
85;0,530264
98;0,917334
177;0,862713
56;0,532406
66;0,836759
255;0,412018
53;0,892965
224;0,348976
112;0,000000
64;0,865319
236;0,731934
192;0,140243
53;0,930107
100;0,017375
69;0,000000
51;0,000000
212;0,503131
221;0,814182
184;0,843942
161;0,531568
61;0,554677
78;0,795276
78;0,689300
150;0,703750
285;0,384550
112;0,522584
71;0,686279
268;0,537135
214;0,433711
